Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Customer_Tenure,children,Is_Parent,Total_Spent,Education_Label,Marital_Status_Label,Cluster,PCA1,PCA2,Segment
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,515.0,47.0,181.0,149.0,95.0,95.0,15,9,6,9,7,0,0,58,12,2,1,1082.0,0,5,0,2.9143263892866274,4.556228028406496,Mid-tier
591,1957,Graduation,Widow,66033.0,0,1,2013-01-20,76,293.0,35.0,179.0,46.0,59.0,65.0,2,8,3,7,7,0,0,68,12,1,1,677.0,2,6,0,1.2565080548081669,0.7836391239136696,Mid-tier
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41.0,5.0,129.0,10.0,3.0,3.0,3,4,1,4,9,0,0,48,13,1,1,191.0,2,4,2,-2.1328665757863687,1.185079584538809,Budget
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,4.0,22.0,11.0,3.0,7.0,32.0,2,3,0,3,8,1,0,43,13,1,1,79.0,0,4,2,-2.3979743737937183,0.44254577820679,Budget
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45.0,2.0,26.0,4.0,1.0,1.0,3,3,1,3,7,0,0,52,11,1,1,79.0,2,3,2,-2.349684299213869,-0.4990539478877187,Budget
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527.0,24.0,230.0,32.0,24.0,65.0,2,6,4,12,4,0,0,49,11,1,1,902.0,2,2,0,1.6505656720740338,-0.28139196829992724,Mid-tier
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,0,0,65,11,0,0,102.0,1,6,2,-1.9823287219555679,-1.5747002343260257,Budget
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,54,12,1,1,39.0,2,2,2,-2.4294628389865394,-0.028543630553812125,Budget
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,0,36,12,0,0,1157.0,2,4,1,3.703354433135296,-1.5530251879933237,Premium
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,0,36,12,0,0,1157.0,2,4,1,3.703354433135296,-1.5530251879933237,Premium
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11.0,7.0,9.0,3.0,1.0,11.0,1,1,0,3,7,0,0,35,12,1,1,42.0,2,4,2,-2.7621096113036785,-0.8447990116910495,Budget
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918.0,10.0,129.0,13.0,0.0,129.0,1,11,3,12,7,1,0,55,12,0,0,1199.0,0,2,0,1.846973869898448,1.8411075350390593,Mid-tier
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3.0,1.0,5.0,8.0,0.0,5.0,1,1,0,2,7,0,0,49,12,1,1,22.0,2,2,2,-2.7387068254922813,-0.8242770832052048,Budget
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1004.0,42.0,689.0,55.0,0.0,21.0,0,7,10,5,2,0,0,84,12,0,0,1811.0,4,3,1,3.959115437216925,-0.6735373739126045,Premium
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440.0,81.0,368.0,0.0,122.0,172.0,6,11,5,9,6,0,0,55,12,1,1,1183.0,2,2,1,3.4122060761921333,2.581831542394411,Premium
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,0,0,59,12,2,1,129.0,3,5,2,-1.895003475933251,0.569544013530385,Budget
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,66,13,0,0,60.0,2,3,2,-2.5779039793788407,0.09920699340101521,Budget
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,66,13,0,0,60.0,2,3,2,-2.5779039793788407,0.09920699340101521,Budget
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,66,13,0,0,60.0,2,3,2,-2.5779039793788407,0.09920699340101521,Budget
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,0,0,58,13,2,1,1148.0,2,5,0,1.9087126415825175,1.9957538281443818,Mid-tier
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,0,0,54,11,1,1,46.0,4,5,2,-2.6106343993071355,-0.4298263038466745,Budget
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,0,0,54,11,1,1,46.0,4,5,2,-2.6106343993071355,-0.4298263038466745,Budget
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1004.0,92.0,408.0,72.0,125.0,55.0,1,5,6,7,1,0,0,66,11,0,0,1756.0,3,5,1,4.621636707204347,-1.6622420672160936,Premium
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89.0,15.0,89.0,34.0,42.0,5.0,1,4,1,6,4,0,0,60,11,1,1,274.0,2,4,2,-0.3367954573400577,-1.5039345278016005,Budget
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760.0,53.0,400.0,17.0,93.0,1.0,1,4,5,11,2,0,0,65,12,0,0,1324.0,4,4,1,3.0627153318667872,-0.7801613306900417,Premium
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9.0,1.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,50,12,2,1,16.0,2,2,2,-2.4937137306244743,-1.271866537804765,Budget
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12.0,4.0,6.0,11.0,8.0,16.0,2,2,0,3,8,0,0,43,12,1,1,57.0,2,3,2,-2.605827373172478,-0.17534260252277142,Budget
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138.0,120.0,204.0,16.0,125.0,60.0,3,7,4,7,5,0,0,53,12,1,1,663.0,2,3,1,2.575633934927132,0.05403669590008173,Premium
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520.0,20.0,367.0,39.0,81.0,40.0,2,6,3,6,5,0,0,69,12,1,1,1067.0,2,4,1,1.5531627220745403,0.10414725651670141,Premium
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556.0,14.0,689.0,173.0,0.0,43.0,1,7,5,10,4,0,0,69,13,0,0,1475.0,3,4,1,3.212263028915987,0.33917878017244163,Premium
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556.0,14.0,689.0,173.0,0.0,43.0,1,7,5,10,4,0,0,69,13,0,0,1475.0,3,4,1,3.212263028915987,0.33917878017244163,Premium
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398.0,96.0,447.0,173.0,96.0,32.0,1,5,7,6,3,0,0,43,13,0,0,1242.0,0,5,1,3.7329568049397097,-1.1812326706212068,Premium
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398.0,96.0,447.0,173.0,96.0,32.0,1,5,7,6,3,0,0,43,13,0,0,1242.0,0,5,1,3.7329568049397097,-1.1812326706212068,Premium
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,0,0,64,11,1,1,1034.0,4,3,0,1.1760145250259062,0.7421923344789882,Mid-tier
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135.0,9.0,39.0,4.0,0.0,7.0,1,2,2,5,2,0,0,58,11,1,1,194.0,2,5,2,-0.9991710053427258,-1.9895002362938288,Budget
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26.0,1.0,11.0,0.0,1.0,4.0,2,1,0,3,3,0,0,70,12,2,1,43.0,3,4,2,-1.7930455004301369,-0.9878389493334376,Budget
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,55,12,1,1,223.0,2,4,2,-1.269918600353481,0.2134915801447188,Budget
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104.0,1.0,54.0,13.0,9.0,14.0,2,3,1,5,5,0,0,62,12,1,1,195.0,2,4,2,-1.2637613141567445,-0.370702690418958,Budget
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400.0,32.0,519.0,71.0,75.0,54.0,1,3,4,9,1,0,0,70,12,0,0,1151.0,2,4,1,2.8288312214449647,-1.4236881531516024,Premium
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9.0,1.0,6.0,3.0,0.0,4.0,1,1,0,2,8,0,0,42,12,1,1,23.0,2,4,2,-3.0537336963995854,-0.6778643462811396,Budget
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516.0,56.0,449.0,86.0,33.0,16.0,1,2,2,11,1,0,0,71,12,0,0,1156.0,2,2,1,2.5285817304921157,-1.5571880277762358,Premium
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597.0,120.0,597.0,172.0,125.0,172.0,1,5,6,4,3,0,0,60,12,0,0,1783.0,2,3,1,5.2173904503047295,-1.111020813649818,Premium
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847.0,66.0,119.0,86.0,89.0,111.0,1,9,10,5,4,1,0,77,13,0,0,1318.0,4,3,1,4.2340099703414955,1.1185068686639135,Premium
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,3.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,64,11,0,0,45.0,1,3,2,-2.316469029465389,-1.4274883727660785,Budget
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,3.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,64,11,0,0,45.0,1,3,2,-2.316469029465389,-1.4274883727660785,Budget
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,0,45,11,0,0,834.0,3,3,0,1.3030831887403382,-0.6015832297115214,Mid-tier
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33.0,8.0,10.0,2.0,10.0,3.0,2,2,1,3,4,0,0,59,11,1,1,66.0,3,5,2,-1.7683721118020992,-1.3901714175419795,Budget
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29.0,3.0,30.0,3.0,2.0,9.0,2,3,0,3,6,0,0,48,11,1,1,76.0,3,4,2,-2.2884661758340847,-0.8913173058422689,Budget
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554.0,35.0,113.0,0.0,7.0,78.0,3,5,3,12,3,0,0,57,11,1,1,787.0,3,3,0,1.3432259086193854,0.010196463054747088,Mid-tier
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9.0,9.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,49,11,1,1,68.0,2,3,2,-2.5915827534141966,-0.020724450263635744,Budget
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6.0,0.0,5.0,0.0,0.0,1.0,1,1,0,2,7,0,0,39,12,2,1,12.0,3,4,2,-3.078665065424564,-0.7747936080537045,Budget
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,0,0,42,12,1,1,27.0,4,5,2,-3.105204747488842,-0.2860145305532718,Budget
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21.0,8.0,20.0,15.0,3.0,9.0,1,2,0,3,7,0,0,40,12,1,1,76.0,0,4,2,-2.296651088479136,-0.9162520498672168,Budget
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,23.0,1.0,25.0,0.0,8.0,7.0,4,2,1,3,6,0,0,69,12,2,1,64.0,0,2,2,-2.2346938666787977,0.048152768776718764,Budget
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162.0,61.0,83.0,97.0,57.0,61.0,4,4,3,8,5,0,0,50,12,1,1,521.0,0,6,0,0.9327357504387896,-0.013832153107451322,Mid-tier
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708.0,7.0,62.0,0.0,0.0,15.0,2,11,3,7,8,0,0,56,12,1,1,792.0,4,2,0,0.17062648684577186,1.9447989701883175,Mid-tier
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16.0,12.0,18.0,7.0,1.0,13.0,1,2,0,3,7,0,0,56,13,1,1,67.0,2,2,2,-2.4141048042561986,0.044630793405433876,Budget
5959,1968,Graduation,Single,35893.0,1,1,2012-10-15,80,158.0,0.0,23.0,0.0,0.0,18.0,6,3,1,5,8,0,0,57,13,2,1,199.0,2,4,2,-2.027975993128579,2.066775438313443,Budget
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387.0,120.0,342.0,0.0,45.0,172.0,5,8,4,11,6,0,0,49,13,1,1,1066.0,2,3,1,2.910809880911215,2.473265005754489,Premium
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,69,11,1,1,130.0,3,5,2,-1.3477526514771891,-1.6715932249773784,Budget
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,52,11,2,1,263.0,4,4,0,-1.588619059819157,1.3203209254733526,Mid-tier
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,3.0,0.0,5.0,3.0,3.0,8.0,1,1,0,2,5,0,0,29,11,0,0,22.0,1,3,2,-3.0285322939068813,-1.939693097015571,Budget
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,0,56,11,1,1,42.0,4,5,2,-2.289851431802862,-1.2208780250811506,Budget
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330.0,5.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,0,55,12,1,1,573.0,3,3,0,0.5265458241723765,0.3842360227018065,Mid-tier
6261,1979,Graduation,Married,58025.0,0,1,2013-11-26,81,270.0,31.0,88.0,11.0,48.0,22.0,3,3,2,10,4,0,0,46,12,1,1,470.0,2,3,0,0.2917571633706026,-0.17046972902239413,Mid-tier
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1004.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,0,77,12,0,0,1543.0,3,3,1,3.4040150887995293,0.034187457419557615,Premium
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16.0,3.0,15.0,2.0,1.0,11.0,1,1,0,3,7,0,0,46,12,1,1,48.0,2,5,2,-2.5798507978817553,-0.788010601383638,Budget
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,67,12,2,1,90.0,4,6,2,-1.9834882012957238,0.25444718760291574,Budget
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418.0,61.0,428.0,80.0,51.0,10.0,3,7,8,10,5,0,0,61,12,1,1,1048.0,4,3,1,2.7532930414723213,0.4326697595535096,Premium
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14.0,0.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,72,12,3,1,20.0,4,4,2,-2.0831792880913866,-1.0034132995643217,Budget
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587.0,51.0,689.0,173.0,34.0,86.0,1,5,6,5,3,0,0,67,12,0,0,1620.0,2,2,1,3.6972246482681843,-1.0595818041102578,Premium
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255.0,43.0,134.0,37.0,14.0,24.0,1,7,2,7,7,0,0,49,12,1,1,507.0,3,4,0,0.19695230929275415,0.2360339440946955,Mid-tier
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1004.0,0.0,70.0,37.0,14.0,42.0,4,7,4,10,4,1,0,56,13,1,1,1167.0,3,6,0,1.5314168516250697,2.064749174652644,Mid-tier
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167.0,2.0,44.0,6.0,2.0,19.0,7,4,2,4,8,1,0,63,13,2,1,240.0,3,5,0,-1.584246619018602,2.5302881855803028,Mid-tier
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1004.0,120.0,384.0,173.0,125.0,115.0,1,11,5,13,7,0,0,58,13,0,0,1921.0,2,2,1,5.789559765567799,1.622729230076198,Premium
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,812.0,99.0,431.0,173.0,125.0,33.0,1,11,4,10,5,0,0,39,11,1,1,1673.0,2,5,1,4.871939095982335,-0.6498113914513394,Premium
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,0,55,12,2,1,65.0,0,3,2,-2.392020417941874,-0.45870565144017433,Budget
2125,1959,Graduation,Divorced,63033.0,0,0,2013-11-15,82,194.0,61.0,480.0,173.0,112.0,30.0,1,3,4,8,2,0,0,66,12,0,0,1050.0,2,2,1,3.2394269941199108,-1.8843708277342066,Premium
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,0,0,58,12,1,1,57.0,4,4,2,-2.350092720238246,-0.4041300610351021,Budget
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,0,0,41,12,1,1,414.0,2,3,2,-0.5933423688071322,0.4850966119315821,Budget
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519.0,17.0,689.0,27.0,125.0,51.0,1,4,6,6,2,0,0,71,12,0,0,1428.0,2,3,1,3.3080870580648876,-1.1979589787118712,Premium
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,44,12,1,1,47.0,4,4,2,-2.3295895677266887,-0.19980581304157916,Budget
1612,1981,PhD,Single,51381.5,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,44,12,1,1,47.0,4,4,2,-2.0702879733856427,-0.23357537865179448,Budget
7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,24.0,3.0,26.0,7.0,1.0,23.0,3,3,1,2,9,0,0,41,12,1,1,84.0,2,4,2,-2.953362324501291,0.46185737183045816,Budget
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,3.0,3.0,20.0,6.0,11.0,9.0,2,2,0,3,7,0,0,49,12,1,1,52.0,2,2,2,-2.4439697641705775,-0.34312727826417716,Budget
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1004.0,22.0,689.0,145.0,0.0,172.0,1,7,8,9,5,0,0,76,12,0,0,2032.0,4,3,1,4.446445142104397,0.7903874925085658,Premium
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,3.0,2.0,5.0,3.0,1.0,2.0,1,1,0,2,8,0,1,46,12,1,1,16.0,2,3,2,-3.132481511768862,-0.6505868747623222,Budget
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,3.0,4.0,5.0,8.0,9.0,7.0,1,1,0,3,8,0,0,36,13,1,1,36.0,1,3,2,-2.783744689316644,-0.16449601138046482,Budget
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,1,0,53,13,1,1,496.0,4,3,0,-0.570141125893953,1.8163472785755659,Mid-tier
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,3.0,6.0,5.0,8.0,2.0,12.0,1,1,0,2,7,0,0,44,13,1,1,36.0,0,4,2,-2.7746350672502023,-0.39934064886924914,Budget
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,22.0,0.0,19.0,6.0,5.0,3.0,2,2,0,3,6,0,0,44,11,2,1,55.0,0,3,2,-2.2237853959382026,-1.3786218476282535,Budget
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,0,53,11,2,1,48.0,2,4,2,-2.306909290186785,-1.091668647137361,Budget
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34.0,1.0,19.0,2.0,7.0,1.0,1,1,1,3,2,0,0,54,11,1,1,64.0,3,3,2,-1.5385916308532097,-2.2107403894035023,Budget
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,40,11,0,0,37.0,0,3,2,-2.767718908619112,-1.460033568963273,Budget
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,61,11,0,0,902.0,2,3,1,2.6741512425575147,-1.6402788520596214,Premium
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,51,12,2,1,91.0,4,3,2,-1.627084979086889,-0.8213649894488574,Budget
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,0,0,59,12,3,1,88.0,2,5,2,-1.9670686766299637,-0.0585352956616637,Budget
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,135.0,25.0,51.0,23.0,25.0,46.0,2,4,2,5,3,0,0,46,12,2,1,305.0,2,2,0,-0.04403840626472695,-0.675533307607649,Mid-tier
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,67.0,5.0,61.0,3.0,8.0,19.0,5,2,1,5,5,0,0,51,12,2,1,163.0,2,4,2,-1.6534390370011178,0.3287571313746698,Budget
10339,1954,Master,Together,51381.5,0,1,2013-06-23,83,161.0,0.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,71,12,1,1,207.0,3,5,2,-1.3970116114044382,0.17665100883413823,Budget
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,49,12,1,1,43.0,2,2,2,-2.632384424147326,-0.7861732988647607,Budget
3006,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,49,12,1,1,43.0,2,2,2,-2.632384424147326,-0.7861732988647607,Budget
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1004.0,0.0,322.0,46.0,35.0,17.0,1,4,9,4,6,0,0,54,12,1,1,1424.0,4,5,1,1.8398931914098615,-0.0691705249639208,Premium
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199.0,66.0,315.0,97.0,125.0,41.0,1,4,3,5,2,0,0,70,12,0,0,843.0,2,3,1,2.6030441402562357,-1.5947292509505953,Premium
3523,1962,Graduation,Together,75072.0,0,1,2013-01-23,83,583.0,34.0,309.0,0.0,22.0,125.0,2,5,4,8,3,0,0,63,12,1,1,1073.0,2,5,1,1.978113340610826,0.1627141391172274,Premium
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473.0,21.0,176.0,19.0,21.0,56.0,3,9,2,9,6,0,0,70,13,1,1,766.0,2,5,0,0.986674176396192,2.0423915023943358,Mid-tier
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,65,13,1,1,819.0,2,5,0,1.3856595466239356,1.5882179514697288,Mid-tier
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,65,13,1,1,819.0,2,5,0,1.3856595466239356,1.5882179514697288,Mid-tier
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27.0,2.0,14.0,0.0,0.0,1.0,3,3,1,3,5,0,0,55,11,1,1,44.0,4,3,2,-2.354119547834885,-0.6231525128279262,Budget
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,68,11,2,1,89.0,2,5,2,-1.990631068807971,-0.8885671424528643,Budget
11188,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,68,11,2,1,89.0,2,5,2,-1.990631068807971,-0.8885671424528643,Budget
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5.0,1.0,7.0,2.0,1.0,4.0,1,1,0,2,7,0,0,56,11,2,1,20.0,3,3,2,-2.578367239263809,-1.3347782983176126,Budget
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43.0,5.0,28.0,7.0,6.0,33.0,4,3,1,3,5,0,0,54,11,2,1,122.0,2,5,2,-1.8509954436999008,-0.4532224140648356,Budget
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693.0,21.0,118.0,110.0,125.0,42.0,1,6,5,11,2,0,0,40,12,0,0,1109.0,2,3,1,3.5407555532160315,-0.747996589282123,Premium
10120,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,70,12,1,1,257.0,2,5,2,-1.1335285377603255,-0.15302155985552415,Budget
4541,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116.0,6.0,82.0,6.0,6.0,41.0,2,3,1,6,5,0,0,70,12,1,1,257.0,2,5,2,-1.1335285377603255,-0.15302155985552415,Budget
2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,80.0,4.0,46.0,0.0,17.0,2.0,5,2,1,5,6,0,0,50,12,1,1,149.0,4,3,2,-1.8184618354376811,0.6233109899538746,Budget
11013,1987,Graduation,Together,67605.0,0,0,2013-03-31,84,336.0,28.0,282.0,173.0,54.0,54.0,1,2,8,6,1,0,0,38,12,0,0,927.0,2,5,1,2.5792309778127605,-2.046392027885431,Premium
1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26,84,408.0,61.0,109.0,48.0,122.0,41.0,1,5,7,9,4,0,0,68,12,0,0,789.0,0,2,1,2.8345371162561177,-0.7687531208548435,Premium
1490,1962,Graduation,Married,55759.0,0,1,2012-11-28,84,675.0,0.0,85.0,10.0,7.0,77.0,5,10,3,8,8,0,0,63,13,1,1,854.0,2,3,0,0.5230335217404389,3.4212491998118573,Mid-tier
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,0,0,74,13,3,1,103.0,3,4,2,-1.553607608141946,0.09741078264920182,Budget
7375,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297.0,7.0,79.0,0.0,11.0,172.0,2,8,2,4,8,0,0,49,13,1,1,566.0,2,5,0,-0.11261649779277975,2.1189144636481574,Mid-tier
10144,1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297.0,7.0,79.0,0.0,11.0,172.0,2,8,2,4,8,0,0,49,13,1,1,566.0,2,5,0,-0.11261649779277975,2.1189144636481574,Mid-tier
